,text,label
236,What did I think?,0
237,"I thought of you, my dear Elizabeth,
and wondered if you’d keep your promise to marry me in accordance with
the terms of Uncle Byrd’s will if I should be obliged to kill a man.",0
238,Would you?,0
239,"“When it was all over, my assassins--it turned out that there was a
bunch of them--proved to be a party of school-teachers from Highmount
College shooting at a mark, which the same--though I hadn’t seen it,
and didn’t remotely suspect its existence--was affixed to the farther
side of my tree.",0
240,"There were five people in the party; three attractive
young women, a French lady of uncertain age, and a middle-aged
professor in spectacles doing escort duty.",0
241,"Of course, there were
explanations and apologies all around: I had slipped out, cocked
revolver in hand, with a sort of ‘Now I’ll get you!’ expression on my
face, I suppose.",0
242,"“They were all very kind to me, especially the young woman who had
been doing the actual shooting.",0
243,I wish you could hear her laugh.,0
244,It is the sweetest thing in Tennessee.,0
245,"She has the soft Southern
voice, and a face that can be perfectly wooden one minute and a whole
insurrectionary passion-stirring volume in the next.",0
246,"No, Miss Wardwell,
I didn’t make love to her.",0
247,"How could I, with all the others standing
about and looking on and listening in?",0
248,"“I’m to make myself free of the college, they say, and perhaps I
shall--later on.",0
249,"Please don’t lift those matchless eyebrows of yours
and ask if I’m not going to wait at least until I have met these people
properly.",0
250,"If you could see my present surroundings, and realize for one
little instant what an elemental ruffian these same surroundings are
likely to make of me, you’d urge me to go.",0
251,“Please write often.,0
252,"You can’t imagine how I hang upon the arrival of
your letters--how much they mean to me.”




III

The Golden Youth


It was on the day following Captain Angus Duncan’s visit that the
hamlet of Coalville, nestling at the foot of Mount Pisgah, took a fresh
start as an industrial centre.",0
253,"Word went out from Tait’s store, which
served as a general intelligence exchange for the country roundabout,
that Tregarvon wanted laborers and would pay good wages.",0
254,"The men came; some from the half-tilled valley farms, a few from the C.
C. & I. mines farther up the railroad, and two or three mountaineers.",0
255,"Two of the mountain dwellers, long-haired, unshaven backwoodsmen, gave
their names as Morgan and Sill, suppressing, for some reason best known
to themselves, their surname of McNabb.",0
256,"Also there came the lean,
bristly-bearded man who had squatted behind the althea bushes at the
corner of the office-building during Tregarvon’s talk with Captain
Duncan; James Sawyer, by name.",0
257,"Tregarvon knew nothing of this man’s
antecedents; of the forehistory of any of them, for that matter.",0
258,"What
he demanded was work, and he went about securing it in the best of all
possible ways: by stripping off his coat and acting as his own foreman.",0
259,"In strenuous toilings fled the first two weeks, during which period
the old machinery was overhauled, the tramway up the mountain repaired
and put in running order, and the _débris_ of disuse cleared away.",0
260,"For the aggressive campaign a deep-well drilling plant was secured
in Chattanooga, and upon its arrival all things were made ready for
transporting it to the top of the plateau mountain.",0
261,"Tregarvon’s plan, which he thought was original with him, was to go
back on the level mountain top with his test-drill, and to sink a
series of holes down to the coal-measures.",0
262,"If the first test should
show the two veins still separated by the stubborn ledge of intervening
rock, he would move the machinery farther back and try again--and yet
again, if need be; though of all this he said no more to his workmen
than was necessary to enable them to help intelligently.",0
263,"At the beginning of the second week the drilling machinery was hauled
up the mountain, and two days later, Uncle William, a solemn-faced
old negro with a narrow fringe of white wool ringing his otherwise
perfectly bald head, made his appearance at Coalville.",0
264,"He was waiting for Tregarvon on the Thursday morning when the
Philadelphian turned out to go up the mountain with his working gang;
waiting to doff his battered hat and scrape his foot, and to announce
in honeyed tones that he had come “ter tek cha’ge of de young marsteh.”

Quite naturally, Tregarvon thought there must be some mistake, and said
so; but the old man persisted with the velvety sort of pertinacity
which refuses to be denied, vaunting himself as a body-servant of “the
quality,” and acquiring, or seeming to acquire, a curious hardness of
hearing when Tregarvon questioned him as to where he had come from and
who had sent him.",0
265,"“Yas, suh--yas, suh; cayn’t hear ve’y good on dat side o’ my haid--no,
suh.",0
266,"But I’se suttin sho’ gwine tek mighty good keer o’ you-all; I is
dat, marsteh.”

“But a body-servant is the last thing on earth that I am needing here,
uncle!” protested Tregarvon, firing his final shot of objection.",0
267,"“If I
could find a good cook now, that would be more to the point.”

“Dat’s it--dat’s it, suh.",0
268,"You-all jes’ go ’long up de mounting and
boss dem po’ white trash, and lef’ ol’ Unc’ Wilyum ter fix up dat
cook-house.",0
269,"He gwine show you what quality cookin’ is; yas, suh; he
will dat!”

Tregarvon left the old man bowing and scraping and backing away to
take possession of the deserted office-building and its detached
cook-shanty; and when he came back to the valley in the evening he
gasped to remember how near he had come to incurring the penalty
imposed upon those who refuse to entertain angels in disguise.",0
270,"The old office-building was swept and garnished, above and below.",0
271,"Out of the lumber-room in the basement Uncle William had rescued a
dining-table, chairs, napery of a sort, and dishes; and in the rear
room, which had once been the office of the Ocoee superintendent, a
supper was spread, hot, smoking, and appetizing enough to tempt a sick
man.",0
272,"Even the napkins, improvised for the moment out of pieces of a
flour-sack washed to snowy whiteness, were not lacking; and when the
master would sit down, Uncle William was behind him to whisk the chair
away and to replace it, with all the deftness of a trained butler.",0
273,"Tregarvon ate and drank in grateful and heartfelt silence down to the
black coffee, which was served, for the want of the proper crockery,
in an egg-cup, with a small fruit dish for a saucer.",0
274,"Then he made the
amende honorable.",0
275,"“I don’t know who you are, or where you came from, Uncle William, but I
owe you an apology, none the less,” he said.",0
276,"“Consider that I belong to
you for as long as you care to keep me--at your own price.”

“Yas, suh; dat’s it--dat’s jes’ de way de quality talk to ol’ Unc’
Wilyum, eve’y time--_hyuh!",0
277,"hyuh!_ ’Long erbout an hour o’ sun, white
woman comed ercross f’om dat white-niggah cabin turrer side de big
road, and she say: ‘I gwine fix up Mistoo Tregarbin’s suppeh.’ _I_ say,
‘Mistoo Tregarbin ’sents his compliments an’ say t’ank you kin’ly, but
he done got he own body-sarvant!’ Yas, suh; dat’s what I done tol’
_huh_.”

Tregarvon’s eyes twinkled.",0
278,"“You’ll be getting yourself disliked, Uncle William, if you put on your
quality manners with Mrs. Tryon and her kind.",0
279,"They tell me that this
county was Republican during the war.” Then he added: “Are you ready to
tell me now who sent you here?”

The old man was clearing the supper-table, and he seemed to have
entirely misunderstood the query.",0
